frequency_hz,magnitude_db,phase_degrees
210.937500,-0.158803,-15.470795
213.867188,-0.163204,-15.683039
216.796875,-0.167663,-15.895177
219.726562,-0.172181,-16.107206
222.656250,-0.176757,-16.319125
225.585938,-0.181391,-16.530933
228.515625,-0.186083,-16.742628
231.445312,-0.190834,-16.954210
234.375000,-0.195642,-17.165677
237.304688,-0.200508,-17.377027
240.234375,-0.205432,-17.588259
243.164062,-0.210413,-17.799372
246.093750,-0.215452,-18.010365
249.023438,-0.220548,-18.221236
251.953125,-0.225702,-18.431984
254.882812,-0.230913,-18.642607
257.812500,-0.236180,-18.853105
260.742188,-0.241505,-19.063476
263.671875,-0.246887,-19.273719
266.601562,-0.252326,-19.483832
269.531250,-0.257821,-19.693814
272.460938,-0.263373,-19.903664
275.390625,-0.268981,-20.113381
278.320312,-0.274646,-20.322964
281.250000,-0.280367,-20.532410
284.179688,-0.286144,-20.741719
287.109375,-0.291977,-20.950891
290.039062,-0.297866,-21.159922
292.968750,-0.303811,-21.368813
295.898438,-0.309811,-21.577561
298.828125,-0.315867,-21.786166
301.757812,-0.321979,-21.994627
304.687500,-0.328145,-22.202942
307.617188,-0.334367,-22.411110
310.546875,-0.340645,-22.619130
313.476562,-0.346977,-22.827001
316.406250,-0.353363,-23.034721
319.335938,-0.359805,-23.242290
322.265625,-0.366301,-23.449705
325.195312,-0.372852,-23.656967
328.125000,-0.379457,-23.864073
331.054688,-0.386116,-24.071023
333.984375,-0.392830,-24.277816
336.914062,-0.399597,-24.484450
339.843750,-0.406418,-24.690924
342.773438,-0.413293,-24.897237
345.703125,-0.420222,-25.103388
348.632812,-0.427204,-25.309375
351.562500,-0.434239,-25.515199
354.492188,-0.441327,-25.720857
357.421875,-0.448469,-25.926348
360.351562,-0.455663,-26.131672
363.281250,-0.462910,-26.336827
366.210938,-0.470210,-26.541812
369.140625,-0.477563,-26.746626
372.070312,-0.484967,-26.951268
375.000000,-0.492424,-27.155737
377.929688,-0.499934,-27.360032
380.859375,-0.507495,-27.564152
383.789062,-0.515108,-27.768095
386.718750,-0.522772,-27.971861
389.648438,-0.530488,-28.175449
392.578125,-0.538256,-28.378857
395.507812,-0.546075,-28.582085
398.437500,-0.553945,-28.785131
401.367188,-0.561866,-28.987995
404.296875,-0.569838,-29.190676
407.226562,-0.577860,-29.393172
410.156250,-0.585933,-29.595483
413.085938,-0.594057,-29.797607
416.015625,-0.602230,-29.999543
418.945312,-0.610454,-30.201292
421.875000,-0.618728,-30.402851
424.804688,-0.627052,-30.604219
427.734375,-0.635425,-30.805396
430.664062,-0.643848,-31.006381
433.593750,-0.652320,-31.207173
436.523438,-0.660841,-31.407771
439.453125,-0.669412,-31.608173
442.382812,-0.678031,-31.808380
445.312500,-0.686699,-32.008390
448.242188,-0.695416,-32.208201
451.171875,-0.704181,-32.407815
454.101562,-0.712995,-32.607228
457.031250,-0.721857,-32.806441
459.960938,-0.730766,-33.005453
462.890625,-0.739724,-33.204262
465.820312,-0.748729,-33.402868
468.750000,-0.757782,-33.601270
471.679688,-0.766882,-33.799467
474.609375,-0.776030,-33.997459
477.539062,-0.785224,-34.195243
480.468750,-0.794466,-34.392821
483.398438,-0.803754,-34.590190
486.328125,-0.813088,-34.787350
489.257812,-0.822470,-34.984300
492.187500,-0.831897,-35.181040
495.117188,-0.841371,-35.377568
498.046875,-0.850890,-35.573884
500.976562,-0.860456,-35.769986
503.906250,-0.870067,-35.965875
506.835938,-0.879723,-36.161549
509.765625,-0.889425,-36.357007
512.695312,-0.899172,-36.552250
515.625000,-0.908964,-36.747275
518.554688,-0.918801,-36.942083
521.484375,-0.928683,-37.136672
524.414062,-0.938609,-37.331042
527.343750,-0.948579,-37.525192
530.273438,-0.958594,-37.719122
533.203125,-0.968653,-37.912830
536.132812,-0.978755,-38.106316
539.062500,-0.988902,-38.299579
541.992188,-0.999091,-38.492618
544.921875,-1.009325,-38.685434
547.851562,-1.019601,-38.878024
550.781250,-1.029920,-39.070389
553.710938,-1.040283,-39.262528
556.640625,-1.050688,-39.454440
559.570312,-1.061135,-39.646125
562.500000,-1.071625,-39.837581
565.429688,-1.082158,-40.028808
568.359375,-1.092732,-40.219806
571.289062,-1.103348,-40.410574
574.218750,-1.114006,-40.601111
577.148438,-1.124705,-40.791416
580.078125,-1.135446,-40.981490
583.007812,-1.146228,-41.171331
585.937500,-1.157051,-41.360939
588.867188,-1.167915,-41.550313
591.796875,-1.178820,-41.739453
594.726562,-1.189765,-41.928357
597.656250,-1.200751,-42.117027
600.585938,-1.211777,-42.305460
603.515625,-1.222843,-42.493656
606.445312,-1.233949,-42.681616
609.375000,-1.245094,-42.869337
612.304688,-1.256279,-43.056821
615.234375,-1.267504,-43.244065
618.164062,-1.278768,-43.431070
621.093750,-1.290071,-43.617836
624.023438,-1.301412,-43.804361
626.953125,-1.312793,-43.990645
629.882812,-1.324212,-44.176687
632.812500,-1.335669,-44.362488
635.742188,-1.347164,-44.548046
638.671875,-1.358698,-44.733362
641.601562,-1.370269,-44.918434
644.531250,-1.381879,-45.103262
647.460938,-1.393525,-45.287846
650.390625,-1.405209,-45.472186
653.320312,-1.416931,-45.656280
656.250000,-1.428689,-45.840128
659.179688,-1.440484,-46.023731
662.109375,-1.452316,-46.207086
665.039062,-1.464184,-46.390195
667.968750,-1.476089,-46.573057
670.898438,-1.488030,-46.755671
673.828125,-1.500007,-46.938036
676.757812,-1.512020,-47.120153
679.687500,-1.524069,-47.302022
682.617188,-1.536153,-47.483640
685.546875,-1.548272,-47.665009
688.476562,-1.560427,-47.846128
691.406250,-1.572616,-48.026996
694.335938,-1.584841,-48.207614
697.265625,-1.597100,-48.387980
700.195312,-1.609393,-48.568095
703.125000,-1.621722,-48.747957
706.054688,-1.634084,-48.927568
708.984375,-1.646480,-49.106925
711.914062,-1.658910,-49.286030
714.843750,-1.671374,-49.464882
717.773438,-1.683871,-49.643480
720.703125,-1.696402,-49.821824
723.632812,-1.708965,-49.999913
726.562500,-1.721562,-50.177749
729.492188,-1.734192,-50.355329
732.421875,-1.746854,-50.532655
735.351562,-1.759549,-50.709725
738.281250,-1.772276,-50.886539
741.210938,-1.785036,-51.063097
744.140625,-1.797827,-51.239399
747.070312,-1.810650,-51.415445
750.000000,-1.823505,-51.591234
752.929688,-1.836392,-51.766766
755.859375,-1.849310,-51.942041
758.789062,-1.862259,-52.117058
761.718750,-1.875239,-52.291817
764.648438,-1.888250,-52.466319
767.578125,-1.901292,-52.640563
770.507812,-1.914364,-52.814548
773.437500,-1.927466,-52.988274
776.367188,-1.940599,-53.161742
779.296875,-1.953762,-53.334950
782.226562,-1.966955,-53.507900
785.156250,-1.980177,-53.680590
788.085938,-1.993430,-53.853021
791.015625,-2.006711,-54.025191
793.945312,-2.020022,-54.197102
796.875000,-2.033362,-54.368753
799.804688,-2.046730,-54.540143
802.734375,-2.060128,-54.711273
805.664062,-2.073554,-54.882143
808.593750,-2.087008,-55.052751
811.523438,-2.100491,-55.223099
814.453125,-2.114002,-55.393186
817.382812,-2.127541,-55.563011
820.312500,-2.141108,-55.732576
823.242188,-2.154702,-55.901879
826.171875,-2.168324,-56.070920
829.101562,-2.181973,-56.239700
832.031250,-2.195649,-56.408218
834.960938,-2.209352,-56.576474
837.890625,-2.223083,-56.744468
840.820312,-2.236839,-56.912200
843.750000,-2.250623,-57.079670
846.679688,-2.264433,-57.246877
849.609375,-2.278269,-57.413822
852.539062,-2.292131,-57.580505
855.468750,-2.306019,-57.746925
858.398438,-2.319932,-57.913083
861.328125,-2.333872,-58.078978
864.257812,-2.347837,-58.244611
867.187500,-2.361827,-58.409981
870.117188,-2.375842,-58.575088
873.046875,-2.389882,-58.739932
875.976562,-2.403947,-58.904513
878.906250,-2.418037,-59.068831
881.835938,-2.432151,-59.232887
884.765625,-2.446290,-59.396679
887.695312,-2.460452,-59.560209
890.625000,-2.474639,-59.723475
893.554688,-2.488850,-59.886479
896.484375,-2.503085,-60.049219
899.414062,-2.517343,-60.211697
902.343750,-2.531625,-60.373911
905.273438,-2.545930,-60.535862
908.203125,-2.560258,-60.697550
911.132812,-2.574609,-60.858975
914.062500,-2.588983,-61.020138
916.992188,-2.603380,-61.181037
919.921875,-2.617799,-61.341673
922.851562,-2.632241,-61.502046
925.781250,-2.646705,-61.662157
928.710938,-2.661191,-61.822004
931.640625,-2.675699,-61.981589
934.570312,-2.690229,-62.140910
937.500000,-2.704781,-62.299970
940.429688,-2.719354,-62.458766
943.359375,-2.733949,-62.617300
946.289062,-2.748565,-62.775571
949.218750,-2.763202,-62.933579
952.148438,-2.777860,-63.091325
955.078125,-2.792539,-63.248809
958.007812,-2.807239,-63.406030
960.937500,-2.821959,-63.562989
963.867188,-2.836699,-63.719686
966.796875,-2.851460,-63.876121
969.726562,-2.866241,-64.032294
972.656250,-2.881042,-64.188205
975.585938,-2.895862,-64.343854
978.515625,-2.910703,-64.499241
981.445312,-2.925563,-64.654367
984.375000,-2.940442,-64.809231
987.304688,-2.955341,-64.963834
990.234375,-2.970258,-65.118175
993.164062,-2.985195,-65.272256
996.093750,-3.000151,-65.426075
999.023438,-3.015125,-65.579633
1001.953125,-3.030118,-65.732931
1004.882812,-3.045130,-65.885968
1007.812500,-3.060160,-66.038744
1010.742188,-3.075208,-66.191260
1013.671875,-3.090274,-66.343515
1016.601562,-3.105358,-66.495511
1019.531250,-3.120459,-66.647246
1022.460938,-3.135579,-66.798721
1025.390625,-3.150715,-66.949937
1028.320312,-3.165870,-67.100893
1031.250000,-3.181041,-67.251590
1034.179688,-3.196230,-67.402028
1037.109375,-3.211436,-67.552206
1040.039062,-3.226658,-67.702126
1042.968750,-3.241897,-67.851787
1045.898438,-3.257153,-68.001189
1048.828125,-3.272425,-68.150333
1051.757812,-3.287714,-68.299219
1054.687500,-3.303019,-68.447846
1057.617188,-3.318340,-68.596216
1060.546875,-3.333677,-68.744328
1063.476562,-3.349029,-68.892183
1066.406250,-3.364398,-69.039780
1069.335938,-3.379782,-69.187121
1072.265625,-3.395181,-69.334204
1075.195312,-3.410596,-69.481030
1078.125000,-3.426026,-69.627601
1081.054688,-3.441471,-69.773914
1083.984375,-3.456931,-69.919972
1086.914062,-3.472405,-70.065774
1089.843750,-3.487895,-70.211320
1092.773438,-3.503399,-70.356611
1095.703125,-3.518917,-70.501646
1098.632812,-3.534450,-70.646427
1101.562500,-3.549997,-70.790952
1104.492188,-3.565558,-70.935223
1107.421875,-3.581133,-71.079240
1110.351562,-3.596722,-71.223002
1113.281250,-3.612325,-71.366511
1116.210938,-3.627941,-71.509766
1119.140625,-3.643571,-71.652768
1122.070312,-3.659214,-71.795516
1125.000000,-3.674871,-71.938011
1127.929688,-3.690540,-72.080254
1130.859375,-3.706223,-72.222245
1133.789062,-3.721918,-72.363983
1136.718750,-3.737626,-72.505469
1139.648438,-3.753347,-72.646703
1142.578125,-3.769081,-72.787686
1145.507812,-3.784827,-72.928418
1148.437500,-3.800585,-73.068899
1151.367188,-3.816355,-73.209129
1154.296875,-3.832138,-73.349109
1157.226562,-3.847932,-73.488838
1160.156250,-3.863739,-73.628318
1163.085938,-3.879557,-73.767548
1166.015625,-3.895387,-73.906528
1168.945312,-3.911228,-74.045260
1171.875000,-3.927081,-74.183743
1174.804688,-3.942945,-74.321977
1177.734375,-3.958820,-74.459963
1180.664062,-3.974706,-74.597701
1183.593750,-3.990604,-74.735192
1186.523438,-4.006512,-74.872434
1189.453125,-4.022431,-75.009430
1192.382812,-4.038361,-75.146179
1195.312500,-4.054301,-75.282682
1198.242188,-4.070251,-75.418938
1201.171875,-4.086212,-75.554948
1204.101562,-4.102184,-75.690712
1207.031250,-4.118165,-75.826231
1209.960938,-4.134156,-75.961505
1212.890625,-4.150158,-76.096535
1215.820312,-4.166169,-76.231319
1218.750000,-4.182190,-76.365860
1221.679688,-4.198220,-76.500157
1224.609375,-4.214260,-76.634210
1227.539062,-4.230310,-76.768020
1230.468750,-4.246368,-76.901586
1233.398438,-4.262436,-77.034911
1236.328125,-4.278513,-77.167992
1239.257812,-4.294599,-77.300832
1242.187500,-4.310694,-77.433430
1245.117188,-4.326798,-77.565787
1248.046875,-4.342910,-77.697903
1250.976562,-4.359031,-77.829777
1253.906250,-4.375161,-77.961412
1256.835938,-4.391299,-78.092806
1259.765625,-4.407445,-78.223960
1262.695312,-4.423599,-78.354875
1265.625000,-4.439762,-78.485551
1268.554688,-4.455932,-78.615988
1271.484375,-4.472111,-78.746186
1274.414062,-4.488297,-78.876147
1277.343750,-4.504491,-79.005869
1280.273438,-4.520693,-79.135354
1283.203125,-4.536902,-79.264601
1286.132812,-4.553119,-79.393612
1289.062500,-4.569343,-79.522386
1291.992188,-4.585574,-79.650924
1294.921875,-4.601813,-79.779227
1297.851562,-4.618058,-79.907293
1300.781250,-4.634311,-80.035125
1303.710938,-4.650570,-80.162721
1306.640625,-4.666837,-80.290084
1309.570312,-4.683109,-80.417212
1312.500000,-4.699389,-80.544106
1315.429688,-4.715675,-80.670767
1318.359375,-4.731968,-80.797194
1321.289062,-4.748267,-80.923389
1324.218750,-4.764572,-81.049351
1327.148438,-4.780883,-81.175081
1330.078125,-4.797201,-81.300580
1333.007812,-4.813524,-81.425847
1335.937500,-4.829854,-81.550883
1338.867188,-4.846189,-81.675689
1341.796875,-4.862530,-81.800264
1344.726562,-4.878877,-81.924609
1347.656250,-4.895229,-82.048724
1350.585938,-4.911587,-82.172610
1353.515625,-4.927950,-82.296267
1356.445312,-4.944319,-82.419696
1359.375000,-4.960692,-82.542896
1362.304688,-4.977071,-82.665869
1365.234375,-4.993455,-82.788614
1368.164062,-5.009844,-82.911132
1371.093750,-5.026238,-83.033423
1374.023438,-5.042637,-83.155488
1376.953125,-5.059041,-83.277327
1379.882812,-5.075449,-83.398939
1382.812500,-5.091862,-83.520327
1385.742188,-5.108279,-83.641490
1388.671875,-5.124701,-83.762428
1391.601562,-5.141127,-83.883142
1394.531250,-5.157557,-84.003632
1397.460938,-5.173992,-84.123898
1400.390625,-5.190431,-84.243941
1403.320312,-5.206874,-84.363762
1406.250000,-5.223320,-84.483360
1409.179688,-5.239771,-84.602736
1412.109375,-5.256225,-84.721890
1415.039062,-5.272684,-84.840823
1417.968750,-5.289146,-84.959535
1420.898438,-5.305611,-85.078027
1423.828125,-5.322080,-85.196298
1426.757812,-5.338552,-85.314350
1429.687500,-5.355028,-85.432182
1432.617188,-5.371507,-85.549795
1435.546875,-5.387990,-85.667189
1438.476562,-5.404475,-85.784365
1441.406250,-5.420964,-85.901323
1444.335938,-5.437455,-86.018063
1447.265625,-5.453950,-86.134586
1450.195312,-5.470447,-86.250893
1453.125000,-5.486947,-86.366982
1456.054688,-5.503450,-86.482856
1458.984375,-5.519956,-86.598514
1461.914062,-5.536464,-86.713957
1464.843750,-5.552975,-86.829184
1467.773438,-5.569488,-86.944197
1470.703125,-5.586003,-87.058996
1473.632812,-5.602521,-87.173581
1476.562500,-5.619041,-87.287953
1479.492188,-5.635563,-87.402111
1482.421875,-5.652088,-87.516057
1485.351562,-5.668614,-87.629790
1488.281250,-5.685142,-87.743311
1491.210938,-5.701673,-87.856621
1494.140625,-5.718205,-87.969720
1497.070312,-5.734739,-88.082608
1500.000000,-5.751274,-88.195285
1502.929688,-5.767811,-88.307752
1505.859375,-5.784350,-88.420010
1508.789062,-5.800890,-88.532058
1511.718750,-5.817432,-88.643897
1514.648438,-5.833975,-88.755528
1517.578125,-5.850520,-88.866951
1520.507812,-5.867066,-88.978166
1523.437500,-5.883613,-89.089173
1526.367188,-5.900161,-89.199974
1529.296875,-5.916710,-89.310567
1532.226562,-5.933260,-89.420955
1535.156250,-5.949811,-89.531137
1538.085938,-5.966364,-89.641113
1541.015625,-5.982917,-89.750884
1543.945312,-5.999470,-89.860450
1546.875000,-6.016025,-89.969812
1549.804688,-6.032580,-90.078970
1552.734375,-6.049135,-90.187924
1555.664062,-6.065692,-90.296675
1558.593750,-6.082248,-90.405223
1561.523438,-6.098806,-90.513569
1564.453125,-6.115363,-90.621712
1567.382812,-6.131921,-90.729654
1570.312500,-6.148479,-90.837395
1573.242188,-6.165037,-90.944935
1576.171875,-6.181596,-91.052274
1579.101562,-6.198154,-91.159413
1582.031250,-6.214713,-91.266352
1584.960938,-6.231271,-91.373092
1587.890625,-6.247830,-91.479632
1590.820312,-6.264388,-91.585974
1593.750000,-6.280946,-91.692118
1596.679688,-6.297504,-91.798064
1599.609375,-6.314062,-91.903812
1602.539062,-6.330619,-92.009364
1605.468750,-6.347176,-92.114718
1608.398438,-6.363732,-92.219876
1611.328125,-6.380288,-92.324838
1614.257812,-6.396844,-92.429605
1617.187500,-6.413398,-92.534176
1620.117188,-6.429952,-92.638552
1623.046875,-6.446506,-92.742734
1625.976562,-6.463058,-92.846722
1628.906250,-6.479610,-92.950516
1631.835938,-6.496161,-93.054117
1634.765625,-6.512711,-93.157525
1637.695312,-6.529260,-93.260740
1640.625000,-6.545808,-93.363763
1643.554688,-6.562355,-93.466594
1646.484375,-6.578901,-93.569233
1649.414062,-6.595446,-93.671682
1652.343750,-6.611989,-93.773940
1655.273438,-6.628531,-93.876008
1658.203125,-6.645072,-93.977885
1661.132812,-6.661612,-94.079573
1664.062500,-6.678150,-94.181072
1666.992188,-6.694687,-94.282382
1669.921875,-6.711222,-94.383504
1672.851562,-6.727756,-94.484437
1675.781250,-6.744288,-94.585183
1678.710938,-6.760818,-94.685742
1681.640625,-6.777347,-94.786113
1684.570312,-6.793874,-94.886298
1687.500000,-6.810399,-94.986297
1690.429688,-6.826923,-95.086110
1693.359375,-6.843445,-95.185738
1696.289062,-6.859964,-95.285180
1699.218750,-6.876482,-95.384438
1702.148438,-6.892998,-95.483512
1705.078125,-6.909512,-95.582401
1708.007812,-6.926023,-95.681107
1710.937500,-6.942533,-95.779630
1713.867188,-6.959040,-95.877970
1716.796875,-6.975546,-95.976127
1719.726562,-6.992049,-96.074103
1722.656250,-7.008549,-96.171896
1725.585938,-7.025048,-96.269509
1728.515625,-7.041544,-96.366940
1731.445312,-7.058037,-96.464191
1734.375000,-7.074529,-96.561261
1737.304688,-7.091017,-96.658152
1740.234375,-7.107503,-96.754863
1743.164062,-7.123987,-96.851395
1746.093750,-7.140468,-96.947748
1749.023438,-7.156946,-97.043923
1751.953125,-7.173422,-97.139919
1754.882812,-7.189895,-97.235738
1757.812500,-7.206365,-97.331380
1760.742188,-7.222832,-97.426845
1763.671875,-7.239297,-97.522133
1766.601562,-7.255758,-97.617245
1769.531250,-7.272217,-97.712181
1772.460938,-7.288673,-97.806942
1775.390625,-7.305125,-97.901528
1778.320312,-7.321575,-97.995939
1781.250000,-7.338022,-98.090175
1784.179688,-7.354465,-98.184237
1787.109375,-7.370906,-98.278126
1790.039062,-7.387343,-98.371842
1792.968750,-7.403777,-98.465384
1795.898438,-7.420208,-98.558754
1798.828125,-7.436635,-98.651952
1801.757812,-7.453059,-98.744978
1804.687500,-7.469480,-98.837832
1807.617188,-7.485898,-98.930515
1810.546875,-7.502312,-99.023028
1813.476562,-7.518722,-99.115370
1816.406250,-7.535129,-99.207542
1819.335938,-7.551533,-99.299544
1822.265625,-7.567933,-99.391377
1825.195312,-7.584329,-99.483041
1828.125000,-7.600722,-99.574536
1831.054688,-7.617111,-99.665863
1833.984375,-7.633496,-99.757022
1836.914062,-7.649878,-99.848014
1839.843750,-7.666256,-99.938838
1842.773438,-7.682630,-100.029495
1845.703125,-7.699001,-100.119986
1848.632812,-7.715367,-100.210311
1851.562500,-7.731730,-100.300470
1854.492188,-7.748089,-100.390463
1857.421875,-7.764443,-100.480291
1860.351562,-7.780794,-100.569955
1863.281250,-7.797141,-100.659454
1866.210938,-7.813484,-100.748789
1869.140625,-7.829822,-100.837961
1872.070312,-7.846157,-100.926969
1875.000000,-7.862488,-101.015814
1877.929688,-7.878814,-101.104496
1880.859375,-7.895136,-101.193016
1883.789062,-7.911454,-101.281374
1886.718750,-7.927768,-101.369570
1889.648438,-7.944077,-101.457606
1892.578125,-7.960382,-101.545480
1895.507812,-7.976683,-101.633193
1898.437500,-7.992980,-101.720747
1901.367188,-8.009272,-101.808140
1904.296875,-8.025559,-101.895374
1907.226562,-8.041843,-101.982449
1910.156250,-8.058121,-102.069365
1913.085938,-8.074396,-102.156122
1916.015625,-8.090665,-102.242721
1918.945312,-8.106931,-102.329162
1921.875000,-8.123191,-102.415446
1924.804688,-8.139447,-102.501572
1927.734375,-8.155699,-102.587542
1930.664062,-8.171946,-102.673355
1933.593750,-8.188188,-102.759012
1936.523438,-8.204425,-102.844513
1939.453125,-8.220658,-102.929859
1942.382812,-8.236886,-103.015049
1945.312500,-8.253109,-103.100085
1948.242188,-8.269327,-103.184966
1951.171875,-8.285541,-103.269693
1954.101562,-8.301750,-103.354266
1957.031250,-8.317953,-103.438686
1959.960938,-8.334152,-103.522953
1962.890625,-8.350346,-103.607067
1965.820312,-8.366535,-103.691028
1968.750000,-8.382719,-103.774837
1971.679688,-8.398899,-103.858494
1974.609375,-8.415073,-103.942000
1977.539062,-8.431242,-104.025355
1980.468750,-8.447406,-104.108558
1983.398438,-8.463565,-104.191612
1986.328125,-8.479718,-104.274515
1989.257812,-8.495867,-104.357268
1992.187500,-8.512010,-104.439871
1995.117188,-8.528149,-104.522326
1998.046875,-8.544282,-104.604631
2000.976562,-8.560410,-104.686788
2003.906250,-8.576532,-104.768797
2006.835938,-8.592650,-104.850658
2009.765625,-8.608762,-104.932371
2012.695312,-8.624869,-105.013937
2015.625000,-8.640970,-105.095356
2018.554688,-8.657066,-105.176628
2021.484375,-8.673157,-105.257754
2024.414062,-8.689242,-105.338735
2027.343750,-8.705322,-105.419569
2030.273438,-8.721397,-105.500258
2033.203125,-8.737466,-105.580802
2036.132812,-8.753530,-105.661201
2039.062500,-8.769588,-105.741456
2041.992188,-8.785641,-105.821567
2044.921875,-8.801688,-105.901534
2047.851562,-8.817729,-105.981358
2050.781250,-8.833765,-106.061038
2053.710938,-8.849796,-106.140576
2056.640625,-8.865820,-106.219971
2059.570312,-8.881840,-106.299224
2062.500000,-8.897853,-106.378335
2065.429688,-8.913861,-106.457304
2068.359375,-8.929863,-106.536132
2071.289062,-8.945860,-106.614819
2074.218750,-8.961851,-106.693366
2077.148438,-8.977836,-106.771772
2080.078125,-8.993815,-106.850038
2083.007812,-9.009789,-106.928165
2085.937500,-9.025757,-107.006152
2088.867188,-9.041719,-107.084000
2091.796875,-9.057675,-107.161709
2094.726562,-9.073625,-107.239280
2097.656250,-9.089570,-107.316712
2100.585938,-9.105508,-107.394007
2103.515625,-9.121441,-107.471164
2106.445312,-9.137368,-107.548183
2109.375000,-9.153289,-107.625066
2112.304688,-9.169204,-107.701812
2115.234375,-9.185113,-107.778422
2118.164062,-9.201016,-107.854895
2121.093750,-9.216913,-107.931233
2124.023438,-9.232804,-108.007435
2126.953125,-9.248689,-108.083502
2129.882812,-9.264568,-108.159435
2132.812500,-9.280441,-108.235232
2135.742188,-9.296308,-108.310896
2138.671875,-9.312169,-108.386425
2141.601562,-9.328024,-108.461821
2144.531250,-9.343873,-108.537083
2147.460938,-9.359715,-108.612212
2150.390625,-9.375552,-108.687209
2153.320312,-9.391382,-108.762073
2156.250000,-9.407206,-108.836804
2159.179688,-9.423024,-108.911404
2162.109375,-9.438836,-108.985872
2165.039062,-9.454642,-109.060209
2167.968750,-9.470441,-109.134414
2170.898438,-9.486235,-109.208489
2173.828125,-9.502021,-109.282434
2176.757812,-9.517802,-109.356248
2179.687500,-9.533577,-109.429932
2182.617188,-9.549345,-109.503487
2185.546875,-9.565107,-109.576912
2188.476562,-9.580862,-109.650208
2191.406250,-9.596611,-109.723376
2194.335938,-9.612354,-109.796415
2197.265625,-9.628091,-109.869326
2200.195312,-9.643821,-109.942109
2203.125000,-9.659545,-110.014764
2206.054688,-9.675262,-110.087292
2208.984375,-9.690973,-110.159693
2211.914062,-9.706678,-110.231967
2214.843750,-9.722376,-110.304115
2217.773438,-9.738068,-110.376136
2220.703125,-9.753754,-110.448032
2223.632812,-9.769432,-110.519802
2226.562500,-9.785105,-110.591446
2229.492188,-9.800771,-110.662966
2232.421875,-9.816430,-110.734360
2235.351562,-9.832083,-110.805630
2238.281250,-9.847730,-110.876776
2241.210938,-9.863370,-110.947798
2244.140625,-9.879003,-111.018696
2247.070312,-9.894630,-111.089470
2250.000000,-9.910251,-111.160121
2252.929688,-9.925865,-111.230650
2255.859375,-9.941472,-111.301056
2258.789062,-9.957072,-111.371339
2261.718750,-9.972667,-111.441501
2264.648438,-9.988254,-111.511540
2267.578125,-10.003835,-111.581458
2270.507812,-10.019409,-111.651255
2273.437500,-10.034977,-111.720931
2276.367188,-10.050538,-111.790486
2279.296875,-10.066092,-111.859920
2282.226562,-10.081640,-111.929234
2285.156250,-10.097181,-111.998429
2288.085938,-10.112715,-112.067503
2291.015625,-10.128243,-112.136459
2293.945312,-10.143764,-112.205295
2296.875000,-10.159278,-112.274012
2299.804688,-10.174786,-112.342611
2302.734375,-10.190286,-112.411091
2305.664062,-10.205780,-112.479453
2308.593750,-10.221268,-112.547697
2311.523438,-10.236748,-112.615824
2314.453125,-10.252222,-112.683834
2317.382812,-10.267689,-112.751726
2320.312500,-10.283150,-112.819502
2323.242188,-10.298603,-112.887161
