frequency_hz,magnitude_db,phase_degrees
1.183451,-99.959806,179.455187
1.184272,-99.947765,179.454809
1.185093,-99.935724,179.454431
1.185914,-99.923683,179.454053
1.186737,-99.911642,179.453674
1.187560,-99.899602,179.453295
1.188383,-99.887561,179.452916
1.189207,-99.875520,179.452537
1.190032,-99.863479,179.452157
1.190857,-99.851439,179.451778
1.191683,-99.839398,179.451397
1.192509,-99.827357,179.451017
1.193336,-99.815316,179.450636
1.194163,-99.803275,179.450256
1.194991,-99.791235,179.449874
1.195820,-99.779194,179.449493
1.196649,-99.767153,179.449111
1.197479,-99.755112,179.448729
1.198309,-99.743072,179.448347
1.199140,-99.731031,179.447965
1.199971,-99.718990,179.447582
1.200803,-99.706949,179.447199
1.201636,-99.694909,179.446815
1.202469,-99.682868,179.446432
1.203303,-99.670827,179.446048
1.204137,-99.658786,179.445664
1.204972,-99.646746,179.445280
1.205808,-99.634705,179.444895
1.206644,-99.622664,179.444510
1.207481,-99.610623,179.444125
1.208318,-99.598582,179.443740
1.209156,-99.586542,179.443354
1.209994,-99.574501,179.442968
1.210833,-99.562460,179.442582
1.211673,-99.550419,179.442195
1.212513,-99.538379,179.441808
1.213354,-99.526338,179.441421
1.214195,-99.514297,179.441034
1.215037,-99.502256,179.440647
1.215879,-99.490216,179.440259
1.216722,-99.478175,179.439871
1.217566,-99.466134,179.439482
1.218410,-99.454093,179.439094
1.219255,-99.442053,179.438705
1.220101,-99.430012,179.438316
1.220947,-99.417971,179.437926
1.221793,-99.405930,179.437536
1.222640,-99.393890,179.437146
1.223488,-99.381849,179.436756
1.224336,-99.369808,179.436366
1.225185,-99.357767,179.435975
1.226035,-99.345727,179.435584
1.226885,-99.333686,179.435192
1.227736,-99.321645,179.434801
1.228587,-99.309604,179.434409
1.229439,-99.297564,179.434017
1.230291,-99.285523,179.433624
1.231144,-99.273482,179.433232
1.231998,-99.261441,179.432839
1.232852,-99.249401,179.432445
1.233707,-99.237360,179.432052
1.234563,-99.225319,179.431658
1.235419,-99.213279,179.431264
1.236275,-99.201238,179.430870
1.237132,-99.189197,179.430475
1.237990,-99.177156,179.430080
1.238849,-99.165116,179.429685
1.239708,-99.153075,179.429290
1.240567,-99.141034,179.428894
1.241427,-99.128993,179.428498
1.242288,-99.116953,179.428102
1.243150,-99.104912,179.427705
1.244012,-99.092871,179.427308
1.244874,-99.080830,179.426911
1.245737,-99.068790,179.426514
1.246601,-99.056749,179.426116
1.247466,-99.044708,179.425718
1.248331,-99.032668,179.425320
1.249196,-99.020627,179.424922
1.250062,-99.008586,179.424523
1.250929,-98.996545,179.424124
1.251796,-98.984505,179.423725
1.252664,-98.972464,179.423325
1.253533,-98.960423,179.422925
1.254402,-98.948382,179.422525
1.255272,-98.936342,179.422125
1.256142,-98.924301,179.421724
1.257013,-98.912260,179.421323
1.257885,-98.900220,179.420922
1.258757,-98.888179,179.420520
1.259630,-98.876138,179.420119
1.260503,-98.864097,179.419717
1.261377,-98.852057,179.419314
1.262252,-98.840016,179.418912
1.263127,-98.827975,179.418509
1.264003,-98.815935,179.418105
1.264880,-98.803894,179.417702
1.265757,-98.791853,179.417298
1.266634,-98.779812,179.416894
1.267513,-98.767772,179.416490
1.268391,-98.755731,179.416085
1.269271,-98.743690,179.415681
1.270151,-98.731650,179.415275
1.271032,-98.719609,179.414870
1.271913,-98.707568,179.414464
1.272795,-98.695527,179.414058
1.273677,-98.683487,179.413652
1.274561,-98.671446,179.413245
1.275444,-98.659405,179.412839
1.276329,-98.647365,179.412431
1.277214,-98.635324,179.412024
1.278099,-98.623283,179.411616
1.278986,-98.611242,179.411208
1.279872,-98.599202,179.410800
1.280760,-98.587161,179.410392
1.281648,-98.575120,179.409983
1.282537,-98.563080,179.409574
1.283426,-98.551039,179.409164
1.284316,-98.538998,179.408755
1.285206,-98.526957,179.408345
1.286097,-98.514917,179.407935
1.286989,-98.502876,179.407524
1.287882,-98.490835,179.407113
1.288775,-98.478795,179.406702
1.289668,-98.466754,179.406291
1.290562,-98.454713,179.405879
1.291457,-98.442673,179.405467
1.292353,-98.430632,179.405055
1.293249,-98.418591,179.404643
1.294146,-98.406551,179.404230
1.295043,-98.394510,179.403817
1.295941,-98.382469,179.403403
1.296840,-98.370428,179.402990
1.297739,-98.358388,179.402576
1.298639,-98.346347,179.402161
1.299539,-98.334306,179.401747
1.300440,-98.322266,179.401332
1.301342,-98.310225,179.400917
1.302244,-98.298184,179.400502
1.303147,-98.286144,179.400086
1.304051,-98.274103,179.399670
1.304955,-98.262062,179.399254
1.305860,-98.250022,179.398837
1.306765,-98.237981,179.398420
1.307671,-98.225940,179.398003
1.308578,-98.213900,179.397586
1.309485,-98.201859,179.397168
1.310393,-98.189818,179.396750
1.311302,-98.177777,179.396332
1.312211,-98.165737,179.395914
1.313121,-98.153696,179.395495
1.314032,-98.141655,179.395076
1.314943,-98.129615,179.394656
1.315855,-98.117574,179.394236
1.316767,-98.105533,179.393816
1.317680,-98.093493,179.393396
1.318594,-98.081452,179.392975
1.319508,-98.069411,179.392555
1.320423,-98.057371,179.392133
1.321338,-98.045330,179.391712
1.322255,-98.033289,179.391290
1.323171,-98.021249,179.390868
1.324089,-98.009208,179.390446
1.325007,-97.997167,179.390023
1.325926,-97.985127,179.389600
1.326845,-97.973086,179.389177
1.327765,-97.961045,179.388754
1.328686,-97.949005,179.388330
1.329607,-97.936964,179.387906
1.330529,-97.924923,179.387481
1.331452,-97.912883,179.387057
1.332375,-97.900842,179.386632
1.333299,-97.888801,179.386206
1.334223,-97.876761,179.385781
1.335148,-97.864720,179.385355
1.336074,-97.852679,179.384929
1.337000,-97.840639,179.384502
1.337928,-97.828598,179.384075
1.338855,-97.816557,179.383648
1.339784,-97.804517,179.383221
1.340713,-97.792476,179.382793
1.341642,-97.780435,179.382365
1.342573,-97.768395,179.381937
1.343503,-97.756354,179.381509
1.344435,-97.744313,179.381080
1.345367,-97.732273,179.380651
1.346300,-97.720232,179.380221
1.347234,-97.708192,179.379792
1.348168,-97.696151,179.379362
1.349103,-97.684110,179.378931
1.350038,-97.672070,179.378501
1.350974,-97.660029,179.378070
1.351911,-97.647988,179.377638
1.352848,-97.635948,179.377207
1.353786,-97.623907,179.376775
1.354725,-97.611866,179.376343
1.355664,-97.599826,179.375911
1.356604,-97.587785,179.375478
1.357545,-97.575744,179.375045
1.358486,-97.563704,179.374612
1.359428,-97.551663,179.374178
1.360371,-97.539622,179.373744
1.361314,-97.527582,179.373310
1.362258,-97.515541,179.372875
1.363203,-97.503501,179.372440
1.364148,-97.491460,179.372005
1.365094,-97.479419,179.371570
1.366040,-97.467379,179.371134
1.366987,-97.455338,179.370698
1.367935,-97.443297,179.370262
1.368884,-97.431257,179.369825
1.369833,-97.419216,179.369388
1.370783,-97.407175,179.368951
1.371733,-97.395135,179.368514
1.372684,-97.383094,179.368076
1.373636,-97.371054,179.367638
1.374589,-97.359013,179.367199
1.375542,-97.346972,179.366760
1.376496,-97.334932,179.366321
1.377450,-97.322891,179.365882
1.378405,-97.310850,179.365442
1.379361,-97.298810,179.365002
1.380317,-97.286769,179.364562
1.381274,-97.274729,179.364121
1.382232,-97.262688,179.363681
1.383191,-97.250647,179.363239
1.384150,-97.238607,179.362798
1.385109,-97.226566,179.362356
1.386070,-97.214525,179.361914
1.387031,-97.202485,179.361472
1.387993,-97.190444,179.361029
1.388955,-97.178404,179.360586
1.389918,-97.166363,179.360142
1.390882,-97.154322,179.359699
1.391846,-97.142282,179.359255
1.392811,-97.130241,179.358811
1.393777,-97.118201,179.358366
1.394744,-97.106160,179.357921
1.395711,-97.094119,179.357476
1.396679,-97.082079,179.357030
1.397647,-97.070038,179.356585
1.398616,-97.057997,179.356139
1.399586,-97.045957,179.355692
1.400556,-97.033916,179.355245
1.401527,-97.021876,179.354798
1.402499,-97.009835,179.354351
1.403472,-96.997794,179.353903
1.404445,-96.985754,179.353455
1.405419,-96.973713,179.353007
1.406393,-96.961673,179.352559
1.407368,-96.949632,179.352110
1.408344,-96.937591,179.351660
1.409321,-96.925551,179.351211
1.410298,-96.913510,179.350761
1.411276,-96.901470,179.350311
1.412254,-96.889429,179.349860
1.413234,-96.877388,179.349410
1.414214,-96.865348,179.348959
1.415194,-96.853307,179.348507
1.416175,-96.841267,179.348055
1.417157,-96.829226,179.347603
1.418140,-96.817185,179.347151
1.419123,-96.805145,179.346698
1.420107,-96.793104,179.346245
1.421092,-96.781064,179.345792
1.422077,-96.769023,179.345339
1.423063,-96.756983,179.344885
1.424050,-96.744942,179.344430
1.425038,-96.732901,179.343976
1.426026,-96.720861,179.343521
1.427015,-96.708820,179.343066
1.428004,-96.696780,179.342610
1.428994,-96.684739,179.342155
1.429985,-96.672698,179.341699
1.430977,-96.660658,179.341242
1.431969,-96.648617,179.340785
1.432962,-96.636577,179.340328
1.433955,-96.624536,179.339871
1.434950,-96.612496,179.339413
1.435945,-96.600455,179.338955
1.436940,-96.588414,179.338497
1.437937,-96.576374,179.338038
1.438934,-96.564333,179.337579
1.439931,-96.552293,179.337120
1.440930,-96.540252,179.336660
1.441929,-96.528212,179.336200
1.442929,-96.516171,179.335740
1.443929,-96.504130,179.335280
1.444930,-96.492090,179.334819
1.445932,-96.480049,179.334358
1.446935,-96.468009,179.333896
1.447938,-96.455968,179.333434
1.448942,-96.443928,179.332972
1.449947,-96.431887,179.332510
1.450952,-96.419846,179.332047
1.451958,-96.407806,179.331584
1.452965,-96.395765,179.331120
1.453973,-96.383725,179.330656
1.454981,-96.371684,179.330192
1.455990,-96.359644,179.329728
1.456999,-96.347603,179.329263
1.458009,-96.335562,179.328798
1.459020,-96.323522,179.328333
1.460032,-96.311481,179.327867
1.461044,-96.299441,179.327401
1.462057,-96.287400,179.326935
1.463071,-96.275360,179.326468
1.464086,-96.263319,179.326001
1.465101,-96.251279,179.325534
1.466117,-96.239238,179.325066
1.467133,-96.227198,179.324598
1.468151,-96.215157,179.324130
1.469169,-96.203116,179.323661
1.470187,-96.191076,179.323192
1.471207,-96.179035,179.322723
1.472227,-96.166995,179.322253
1.473248,-96.154954,179.321784
1.474269,-96.142914,179.321313
1.475291,-96.130873,179.320843
1.476314,-96.118833,179.320372
1.477338,-96.106792,179.319901
1.478362,-96.094752,179.319429
1.479388,-96.082711,179.318957
1.480413,-96.070670,179.318485
1.481440,-96.058630,179.318012
1.482467,-96.046589,179.317540
1.483495,-96.034549,179.317066
1.484524,-96.022508,179.316593
1.485553,-96.010468,179.316119
1.486583,-95.998427,179.315645
1.487614,-95.986387,179.315170
1.488645,-95.974346,179.314696
1.489677,-95.962306,179.314220
1.490710,-95.950265,179.313745
1.491744,-95.938225,179.313269
1.492778,-95.926184,179.312793
1.493813,-95.914144,179.312317
1.494849,-95.902103,179.311840
1.495886,-95.890063,179.311363
1.496923,-95.878022,179.310885
1.497961,-95.865981,179.310407
1.499000,-95.853941,179.309929
1.500039,-95.841900,179.309451
1.501079,-95.829860,179.308972
1.502120,-95.817819,179.308493
1.503161,-95.805779,179.308013
1.504204,-95.793738,179.307534
1.505247,-95.781698,179.307054
1.506290,-95.769657,179.306573
1.507335,-95.757617,179.306092
1.508380,-95.745576,179.305611
1.509426,-95.733536,179.305130
1.510473,-95.721495,179.304648
1.511520,-95.709455,179.304166
1.512568,-95.697414,179.303683
1.513617,-95.685374,179.303201
1.514666,-95.673333,179.302717
1.515717,-95.661293,179.302234
1.516768,-95.649252,179.301750
1.517819,-95.637212,179.301266
1.518872,-95.625171,179.300782
1.519925,-95.613131,179.300297
1.520979,-95.601090,179.299812
1.522033,-95.589050,179.299326
1.523089,-95.577009,179.298840
1.524145,-95.564969,179.298354
1.525202,-95.552928,179.297868
1.526259,-95.540888,179.297381
1.527317,-95.528847,179.296894
1.528377,-95.516807,179.296406
1.529436,-95.504766,179.295919
1.530497,-95.492726,179.295430
1.531558,-95.480685,179.294942
1.532620,-95.468645,179.294453
1.533683,-95.456604,179.293964
1.534746,-95.444564,179.293474
1.535810,-95.432523,179.292984
1.536875,-95.420483,179.292494
1.537941,-95.408442,179.292004
1.539007,-95.396402,179.291513
1.540074,-95.384361,179.291022
1.541142,-95.372321,179.290530
1.542211,-95.360280,179.290038
1.543280,-95.348240,179.289546
1.544350,-95.336199,179.289053
1.545421,-95.324159,179.288560
1.546493,-95.312118,179.288067
1.547565,-95.300078,179.287573
1.548638,-95.288038,179.287080
1.549712,-95.275997,179.286585
1.550786,-95.263957,179.286091
1.551862,-95.251916,179.285596
1.552938,-95.239876,179.285100
1.554015,-95.227835,179.284605
1.555092,-95.215795,179.284109
1.556170,-95.203754,179.283612
1.557249,-95.191714,179.283116
1.558329,-95.179673,179.282619
1.559410,-95.167633,179.282121
1.560491,-95.155592,179.281623
1.561573,-95.143552,179.281125
1.562656,-95.131511,179.280627
1.563739,-95.119471,179.280128
1.564824,-95.107431,179.279629
1.565909,-95.095390,179.279130
1.566994,-95.083350,179.278630
1.568081,-95.071309,179.278130
1.569168,-95.059269,179.277629
1.570256,-95.047228,179.277128
1.571345,-95.035188,179.276627
1.572435,-95.023147,179.276125
1.573525,-95.011107,179.275624
1.574616,-94.999066,179.275121
1.575708,-94.987026,179.274619
1.576800,-94.974986,179.274116
1.577894,-94.962945,179.273613
1.578988,-94.950905,179.273109
1.580083,-94.938864,179.272605
1.581178,-94.926824,179.272101
1.582275,-94.914783,179.271596
1.583372,-94.902743,179.271091
1.584470,-94.890702,179.270586
1.585568,-94.878662,179.270080
1.586668,-94.866622,179.269574
1.587768,-94.854581,179.269067
1.588869,-94.842541,179.268561
1.589971,-94.830500,179.268053
1.591073,-94.818460,179.267546
1.592176,-94.806419,179.267038
1.593280,-94.794379,179.266530
1.594385,-94.782338,179.266021
1.595490,-94.770298,179.265512
1.596597,-94.758258,179.265003
1.597704,-94.746217,179.264494
1.598812,-94.734177,179.263984
1.599920,-94.722136,179.263473
1.601030,-94.710096,179.262963
1.602140,-94.698055,179.262452
1.603251,-94.686015,179.261940
1.604362,-94.673975,179.261429
1.605475,-94.661934,179.260916
1.606588,-94.649894,179.260404
1.607702,-94.637853,179.259891
1.608817,-94.625813,179.259378
1.609932,-94.613773,179.258865
1.611049,-94.601732,179.258351
1.612166,-94.589692,179.257837
1.613284,-94.577651,179.257322
1.614402,-94.565611,179.256807
1.615522,-94.553570,179.256292
1.616642,-94.541530,179.255776
1.617763,-94.529490,179.255260
1.618884,-94.517449,179.254744
1.620007,-94.505409,179.254227
1.621130,-94.493368,179.253710
1.622254,-94.481328,179.253193
1.623379,-94.469288,179.252675
1.624505,-94.457247,179.252157
1.625631,-94.445207,179.251638
1.626758,-94.433166,179.251119
1.627886,-94.421126,179.250600
1.629015,-94.409086,179.250080
1.630145,-94.397045,179.249560
1.631275,-94.385005,179.249040
1.632406,-94.372964,179.248520
1.633538,-94.360924,179.247998
1.634671,-94.348884,179.247477
1.635804,-94.336843,179.246955
1.636938,-94.324803,179.246433
1.638073,-94.312762,179.245911
1.639209,-94.300722,179.245388
1.640346,-94.288682,179.244865
1.641483,-94.276641,179.244341
1.642621,-94.264601,179.243817
1.643760,-94.252561,179.243293
1.644900,-94.240520,179.242768
1.646041,-94.228480,179.242243
1.647182,-94.216439,179.241718
1.648324,-94.204399,179.241192
1.649467,-94.192359,179.240666
1.650611,-94.180318,179.240140
1.651755,-94.168278,179.239613
1.652901,-94.156238,179.239086
1.654047,-94.144197,179.238558
1.655194,-94.132157,179.238030
1.656341,-94.120116,179.237502
1.657490,-94.108076,179.236973
1.658639,-94.096036,179.236444
1.659789,-94.083995,179.235915
1.660940,-94.071955,179.235385
1.662092,-94.059915,179.234855
1.663244,-94.047874,179.234324
1.664397,-94.035834,179.233793
1.665552,-94.023793,179.233262
1.666706,-94.011753,179.232731
1.667862,-93.999713,179.232199
1.669019,-93.987672,179.231666
1.670176,-93.975632,179.231134
1.671334,-93.963592,179.230600
1.672493,-93.951551,179.230067
1.673652,-93.939511,179.229533
1.674813,-93.927471,179.228999
1.675974,-93.915430,179.228464
1.677136,-93.903390,179.227930
1.678299,-93.891350,179.227394
1.679463,-93.879309,179.226859
1.680628,-93.867269,179.226323
1.681793,-93.855229,179.225786
1.682959,-93.843188,179.225249
1.684126,-93.831148,179.224712
1.685294,-93.819108,179.224175
1.686462,-93.807067,179.223637
1.687632,-93.795027,179.223098
1.688802,-93.782986,179.222560
1.689973,-93.770946,179.222021
1.691145,-93.758906,179.221481
1.692317,-93.746865,179.220942
1.693491,-93.734825,179.220401
1.694665,-93.722785,179.219861
1.695840,-93.710744,179.219320
1.697016,-93.698704,179.218779
1.698192,-93.686664,179.218237
1.699370,-93.674624,179.217695
1.700548,-93.662583,179.217153
1.701727,-93.650543,179.216610
1.702907,-93.638503,179.216067
1.704088,-93.626462,179.215523
1.705270,-93.614422,179.214979
1.706452,-93.602382,179.214435
1.707635,-93.590341,179.213890
1.708819,-93.578301,179.213345
1.710004,-93.566261,179.212800
1.711190,-93.554220,179.212254
1.712377,-93.542180,179.211708
1.713564,-93.530140,179.211161
1.714752,-93.518099,179.210615
1.715941,-93.506059,179.210067
1.717131,-93.494019,179.209520
1.718322,-93.481978,179.208972
1.719513,-93.469938,179.208423
1.720705,-93.457898,179.207874
1.721898,-93.445858,179.207325
1.723092,-93.433817,179.206775
1.724287,-93.421777,179.206225
1.725483,-93.409737,179.205675
1.726679,-93.397696,179.205124
1.727876,-93.385656,179.204573
1.729074,-93.373616,179.204022
1.730273,-93.361575,179.203470
1.731473,-93.349535,179.202918
1.732674,-93.337495,179.202365
1.733875,-93.325455,179.201812
1.735077,-93.313414,179.201259
1.736280,-93.301374,179.200705
1.737484,-93.289334,179.200151
1.738689,-93.277293,179.199596
1.739895,-93.265253,179.199041
1.741101,-93.253213,179.198486
1.742308,-93.241173,179.197930
1.743516,-93.229132,179.197374
1.744725,-93.217092,179.196818
1.745935,-93.205052,179.196261
1.747146,-93.193011,179.195703
1.748357,-93.180971,179.195146
1.749570,-93.168931,179.194588
1.750783,-93.156891,179.194029
1.751997,-93.144850,179.193471
1.753211,-93.132810,179.192911
1.754427,-93.120770,179.192352
1.755644,-93.108730,179.191792
1.756861,-93.096689,179.191231
1.758079,-93.084649,179.190671
1.759298,-93.072609,179.190110
1.760518,-93.060568,179.189548
1.761739,-93.048528,179.188986
1.762960,-93.036488,179.188424
1.764183,-93.024448,179.187861
1.765406,-93.012407,179.187298
1.766630,-93.000367,179.186735
1.767855,-92.988327,179.186171
1.769081,-92.976287,179.185607
1.770308,-92.964246,179.185042
1.771535,-92.952206,179.184477
1.772763,-92.940166,179.183911
1.773993,-92.928126,179.183346
1.775223,-92.916085,179.182779
1.776454,-92.904045,179.182213
1.777685,-92.892005,179.181646
1.778918,-92.879965,179.181078
1.780151,-92.867924,179.180511
1.781386,-92.855884,179.179942
1.782621,-92.843844,179.179374
1.783857,-92.831804,179.178805
1.785094,-92.819763,179.178236
1.786332,-92.807723,179.177666
1.787570,-92.795683,179.177096
1.788810,-92.783643,179.176525
1.790050,-92.771603,179.175954
1.791291,-92.759562,179.175383
1.792533,-92.747522,179.174811
1.793776,-92.735482,179.174239
1.795020,-92.723442,179.173667
1.796265,-92.711401,179.173094
1.797510,-92.699361,179.172520
1.798757,-92.687321,179.171947
1.800004,-92.675281,179.171372
1.801252,-92.663240,179.170798
1.802501,-92.651200,179.170223
1.803751,-92.639160,179.169648
1.805001,-92.627120,179.169072
1.806253,-92.615080,179.168496
1.807505,-92.603039,179.167919
1.808759,-92.590999,179.167343
1.810013,-92.578959,179.166765
1.811268,-92.566919,179.166188
1.812524,-92.554879,179.165609
1.813781,-92.542838,179.165031
1.815038,-92.530798,179.164452
1.816297,-92.518758,179.163873
1.817556,-92.506718,179.163293
1.818817,-92.494678,179.162713
1.820078,-92.482637,179.162132
1.821340,-92.470597,179.161552
1.822603,-92.458557,179.160970
1.823866,-92.446517,179.160389
1.825131,-92.434477,179.159806
1.826397,-92.422436,179.159224
1.827663,-92.410396,179.158641
1.828930,-92.398356,179.158058
