frequency_hz,magnitude_db,phase_degrees
1.192509,-38.471533,89.180136
1.193336,-38.465514,89.179567
1.194163,-38.459494,89.178998
1.194991,-38.453475,89.178429
1.195820,-38.447455,89.177860
1.196649,-38.441436,89.177290
1.197479,-38.435416,89.176719
1.198309,-38.429397,89.176148
1.199140,-38.423377,89.175577
1.199971,-38.417358,89.175006
1.200803,-38.411338,89.174434
1.201636,-38.405319,89.173861
1.202469,-38.399299,89.173288
1.203303,-38.393280,89.172715
1.204137,-38.387260,89.172142
1.204972,-38.381240,89.171568
1.205808,-38.375221,89.170993
1.206644,-38.369201,89.170419
1.207481,-38.363182,89.169843
1.208318,-38.357162,89.169268
1.209156,-38.351143,89.168692
1.209994,-38.345123,89.168116
1.210833,-38.339104,89.167539
1.211673,-38.333084,89.166962
1.212513,-38.327065,89.166384
1.213354,-38.321045,89.165806
1.214195,-38.315026,89.165228
1.215037,-38.309006,89.164649
1.215879,-38.302987,89.164070
1.216722,-38.296967,89.163490
1.217566,-38.290948,89.162910
1.218410,-38.284928,89.162330
1.219255,-38.278909,89.161749
1.220101,-38.272889,89.161168
1.220947,-38.266870,89.160587
1.221793,-38.260850,89.160005
1.222640,-38.254831,89.159422
1.223488,-38.248811,89.158839
1.224336,-38.242792,89.158256
1.225185,-38.236773,89.157673
1.226035,-38.230753,89.157089
1.226885,-38.224734,89.156504
1.227736,-38.218714,89.155919
1.228587,-38.212695,89.155334
1.229439,-38.206675,89.154749
1.230291,-38.200656,89.154163
1.231144,-38.194636,89.153576
1.231998,-38.188617,89.152989
1.232852,-38.182597,89.152402
1.233707,-38.176578,89.151814
1.234563,-38.170558,89.151226
1.235419,-38.164539,89.150638
1.236275,-38.158519,89.150049
1.237132,-38.152500,89.149460
1.237990,-38.146481,89.148870
1.238849,-38.140461,89.148280
1.239708,-38.134442,89.147690
1.240567,-38.128422,89.147099
1.241427,-38.122403,89.146507
1.242288,-38.116383,89.145916
1.243150,-38.110364,89.145323
1.244012,-38.104344,89.144731
1.244874,-38.098325,89.144138
1.245737,-38.092305,89.143545
1.246601,-38.086286,89.142951
1.247466,-38.080267,89.142357
1.248331,-38.074247,89.141762
1.249196,-38.068228,89.141167
1.250062,-38.062208,89.140572
1.250929,-38.056189,89.139976
1.251796,-38.050169,89.139379
1.252664,-38.044150,89.138783
1.253533,-38.038131,89.138186
1.254402,-38.032111,89.137588
1.255272,-38.026092,89.136990
1.256142,-38.020072,89.136392
1.257013,-38.014053,89.135793
1.257885,-38.008033,89.135194
1.258757,-38.002014,89.134594
1.259630,-37.995995,89.133994
1.260503,-37.989975,89.133394
1.261377,-37.983956,89.132793
1.262252,-37.977936,89.132192
1.263127,-37.971917,89.131590
1.264003,-37.965898,89.130988
1.264880,-37.959878,89.130386
1.265757,-37.953859,89.129783
1.266634,-37.947839,89.129180
1.267513,-37.941820,89.128576
1.268391,-37.935801,89.127972
1.269271,-37.929781,89.127367
1.270151,-37.923762,89.126762
1.271032,-37.917742,89.126157
1.271913,-37.911723,89.125551
1.272795,-37.905704,89.124945
1.273677,-37.899684,89.124338
1.274561,-37.893665,89.123731
1.275444,-37.887645,89.123123
1.276329,-37.881626,89.122515
1.277214,-37.875607,89.121907
1.278099,-37.869587,89.121298
1.278986,-37.863568,89.120689
1.279872,-37.857548,89.120079
1.280760,-37.851529,89.119469
1.281648,-37.845510,89.118859
1.282537,-37.839490,89.118248
1.283426,-37.833471,89.117637
1.284316,-37.827452,89.117025
1.285206,-37.821432,89.116413
1.286097,-37.815413,89.115800
1.286989,-37.809394,89.115187
1.287882,-37.803374,89.114574
1.288775,-37.797355,89.113960
1.289668,-37.791335,89.113345
1.290562,-37.785316,89.112731
1.291457,-37.779297,89.112116
1.292353,-37.773277,89.111500
1.293249,-37.767258,89.110884
1.294146,-37.761239,89.110268
1.295043,-37.755219,89.109651
1.295941,-37.749200,89.109033
1.296840,-37.743181,89.108416
1.297739,-37.737161,89.107798
1.298639,-37.731142,89.107179
1.299539,-37.725123,89.106560
1.300440,-37.719103,89.105941
1.301342,-37.713084,89.105321
1.302244,-37.707065,89.104701
1.303147,-37.701045,89.104080
1.304051,-37.695026,89.103459
1.304955,-37.689007,89.102837
1.305860,-37.682987,89.102215
1.306765,-37.676968,89.101593
1.307671,-37.670949,89.100970
1.308578,-37.664929,89.100347
1.309485,-37.658910,89.099723
1.310393,-37.652891,89.099099
1.311302,-37.646871,89.098474
1.312211,-37.640852,89.097849
1.313121,-37.634833,89.097224
1.314032,-37.628813,89.096598
1.314943,-37.622794,89.095971
1.315855,-37.616775,89.095345
1.316767,-37.610755,89.094717
1.317680,-37.604736,89.094090
1.318594,-37.598717,89.093462
1.319508,-37.592698,89.092833
1.320423,-37.586678,89.092204
1.321338,-37.580659,89.091575
1.322255,-37.574640,89.090945
1.323171,-37.568620,89.090315
1.324089,-37.562601,89.089684
1.325007,-37.556582,89.089053
1.325926,-37.550563,89.088421
1.326845,-37.544543,89.087790
1.327765,-37.538524,89.087157
1.328686,-37.532505,89.086524
1.329607,-37.526485,89.085891
1.330529,-37.520466,89.085257
1.331452,-37.514447,89.084623
1.332375,-37.508428,89.083988
1.333299,-37.502408,89.083353
1.334223,-37.496389,89.082718
1.335148,-37.490370,89.082082
1.336074,-37.484350,89.081445
1.337000,-37.478331,89.080809
1.337928,-37.472312,89.080171
1.338855,-37.466293,89.079534
1.339784,-37.460273,89.078895
1.340713,-37.454254,89.078257
1.341642,-37.448235,89.077618
1.342573,-37.442216,89.076978
1.343503,-37.436196,89.076338
1.344435,-37.430177,89.075698
1.345367,-37.424158,89.075057
1.346300,-37.418139,89.074416
1.347234,-37.412119,89.073774
1.348168,-37.406100,89.073132
1.349103,-37.400081,89.072490
1.350038,-37.394062,89.071847
1.350974,-37.388042,89.071203
1.351911,-37.382023,89.070559
1.352848,-37.376004,89.069915
1.353786,-37.369985,89.069270
1.354725,-37.363965,89.068625
1.355664,-37.357946,89.067979
1.356604,-37.351927,89.067333
1.357545,-37.345908,89.066686
1.358486,-37.339889,89.066039
1.359428,-37.333869,89.065392
1.360371,-37.327850,89.064744
1.361314,-37.321831,89.064095
1.362258,-37.315812,89.063446
1.363203,-37.309792,89.062797
1.364148,-37.303773,89.062147
1.365094,-37.297754,89.061497
1.366040,-37.291735,89.060846
1.366987,-37.285716,89.060195
1.367935,-37.279696,89.059544
1.368884,-37.273677,89.058892
1.369833,-37.267658,89.058239
1.370783,-37.261639,89.057586
1.371733,-37.255620,89.056933
1.372684,-37.249600,89.056279
1.373636,-37.243581,89.055625
1.374589,-37.237562,89.054970
1.375542,-37.231543,89.054315
1.376496,-37.225524,89.053659
1.377450,-37.219505,89.053003
1.378405,-37.213485,89.052347
1.379361,-37.207466,89.051690
1.380317,-37.201447,89.051032
1.381274,-37.195428,89.050374
1.382232,-37.189409,89.049716
1.383191,-37.183389,89.049057
1.384150,-37.177370,89.048398
1.385109,-37.171351,89.047738
1.386070,-37.165332,89.047078
1.387031,-37.159313,89.046417
1.387993,-37.153294,89.045756
1.388955,-37.147274,89.045095
1.389918,-37.141255,89.044433
1.390882,-37.135236,89.043770
1.391846,-37.129217,89.043107
1.392811,-37.123198,89.042444
1.393777,-37.117179,89.041780
1.394744,-37.111160,89.041116
1.395711,-37.105140,89.040451
1.396679,-37.099121,89.039786
1.397647,-37.093102,89.039120
1.398616,-37.087083,89.038454
1.399586,-37.081064,89.037787
1.400556,-37.075045,89.037120
1.401527,-37.069026,89.036453
1.402499,-37.063006,89.035785
1.403472,-37.056987,89.035116
1.404445,-37.050968,89.034447
1.405419,-37.044949,89.033778
1.406393,-37.038930,89.033108
1.407368,-37.032911,89.032438
1.408344,-37.026892,89.031767
1.409321,-37.020873,89.031096
1.410298,-37.014853,89.030424
1.411276,-37.008834,89.029752
1.412254,-37.002815,89.029079
1.413234,-36.996796,89.028406
1.414214,-36.990777,89.027732
1.415194,-36.984758,89.027058
1.416175,-36.978739,89.026384
1.417157,-36.972720,89.025709
1.418140,-36.966701,89.025033
1.419123,-36.960681,89.024357
1.420107,-36.954662,89.023681
1.421092,-36.948643,89.023004
1.422077,-36.942624,89.022327
1.423063,-36.936605,89.021649
1.424050,-36.930586,89.020971
1.425038,-36.924567,89.020292
1.426026,-36.918548,89.019613
1.427015,-36.912529,89.018933
1.428004,-36.906510,89.018253
1.428994,-36.900491,89.017572
1.429985,-36.894472,89.016891
1.430977,-36.888452,89.016210
1.431969,-36.882433,89.015528
1.432962,-36.876414,89.014845
1.433955,-36.870395,89.014162
1.434950,-36.864376,89.013479
1.435945,-36.858357,89.012795
1.436940,-36.852338,89.012110
1.437937,-36.846319,89.011425
1.438934,-36.840300,89.010740
1.439931,-36.834281,89.010054
1.440930,-36.828262,89.009368
1.441929,-36.822243,89.008681
1.442929,-36.816224,89.007994
1.443929,-36.810205,89.007306
1.444930,-36.804186,89.006618
1.445932,-36.798167,89.005929
1.446935,-36.792148,89.005240
1.447938,-36.786129,89.004550
1.448942,-36.780109,89.003860
1.449947,-36.774090,89.003170
1.450952,-36.768071,89.002479
1.451958,-36.762052,89.001787
1.452965,-36.756033,89.001095
1.453973,-36.750014,89.000402
1.454981,-36.743995,88.999709
1.455990,-36.737976,88.999016
1.456999,-36.731957,88.998322
1.458009,-36.725938,88.997628
1.459020,-36.719919,88.996933
1.460032,-36.713900,88.996237
1.461044,-36.707881,88.995541
1.462057,-36.701862,88.994845
1.463071,-36.695843,88.994148
1.464086,-36.689824,88.993451
1.465101,-36.683805,88.992753
1.466117,-36.677786,88.992055
1.467133,-36.671767,88.991356
1.468151,-36.665748,88.990657
1.469169,-36.659729,88.989957
1.470187,-36.653710,88.989257
1.471207,-36.647691,88.988556
1.472227,-36.641672,88.987855
1.473248,-36.635653,88.987153
1.474269,-36.629634,88.986451
1.475291,-36.623615,88.985748
1.476314,-36.617596,88.985045
1.477338,-36.611577,88.984341
1.478362,-36.605558,88.983637
1.479388,-36.599540,88.982933
1.480413,-36.593521,88.982228
1.481440,-36.587502,88.981522
1.482467,-36.581483,88.980816
1.483495,-36.575464,88.980109
1.484524,-36.569445,88.979402
1.485553,-36.563426,88.978695
1.486583,-36.557407,88.977987
1.487614,-36.551388,88.977278
1.488645,-36.545369,88.976569
1.489677,-36.539350,88.975860
1.490710,-36.533331,88.975150
1.491744,-36.527312,88.974439
1.492778,-36.521293,88.973728
1.493813,-36.515274,88.973017
1.494849,-36.509255,88.972305
1.495886,-36.503236,88.971592
1.496923,-36.497217,88.970879
1.497961,-36.491198,88.970166
1.499000,-36.485180,88.969452
1.500039,-36.479161,88.968737
1.501079,-36.473142,88.968022
1.502120,-36.467123,88.967307
1.503161,-36.461104,88.966591
1.504204,-36.455085,88.965875
1.505247,-36.449066,88.965158
1.506290,-36.443047,88.964440
1.507335,-36.437028,88.963722
1.508380,-36.431009,88.963004
1.509426,-36.424990,88.962285
1.510473,-36.418972,88.961566
1.511520,-36.412953,88.960846
1.512568,-36.406934,88.960125
1.513617,-36.400915,88.959404
1.514666,-36.394896,88.958683
1.515717,-36.388877,88.957961
1.516768,-36.382858,88.957239
1.517819,-36.376839,88.956516
1.518872,-36.370820,88.955792
1.519925,-36.364802,88.955068
1.520979,-36.358783,88.954344
1.522033,-36.352764,88.953619
1.523089,-36.346745,88.952894
1.524145,-36.340726,88.952168
1.525202,-36.334707,88.951441
1.526259,-36.328688,88.950714
1.527317,-36.322669,88.949987
1.528377,-36.316651,88.949259
1.529436,-36.310632,88.948531
1.530497,-36.304613,88.947802
1.531558,-36.298594,88.947072
1.532620,-36.292575,88.946342
1.533683,-36.286556,88.945612
1.534746,-36.280538,88.944881
1.535810,-36.274519,88.944149
1.536875,-36.268500,88.943417
1.537941,-36.262481,88.942685
1.539007,-36.256462,88.941952
1.540074,-36.250443,88.941218
1.541142,-36.244425,88.940484
1.542211,-36.238406,88.939750
1.543280,-36.232387,88.939015
1.544350,-36.226368,88.938279
1.545421,-36.220349,88.937543
1.546493,-36.214330,88.936807
1.547565,-36.208312,88.936070
1.548638,-36.202293,88.935332
1.549712,-36.196274,88.934594
1.550786,-36.190255,88.933855
1.551862,-36.184236,88.933116
1.552938,-36.178218,88.932376
1.554015,-36.172199,88.931636
1.555092,-36.166180,88.930896
1.556170,-36.160161,88.930155
1.557249,-36.154142,88.929413
1.558329,-36.148124,88.928671
1.559410,-36.142105,88.927928
1.560491,-36.136086,88.927185
1.561573,-36.130067,88.926441
1.562656,-36.124048,88.925697
1.563739,-36.118030,88.924952
1.564824,-36.112011,88.924207
1.565909,-36.105992,88.923461
1.566994,-36.099973,88.922715
1.568081,-36.093955,88.921968
1.569168,-36.087936,88.921220
1.570256,-36.081917,88.920472
1.571345,-36.075898,88.919724
1.572435,-36.069880,88.918975
1.573525,-36.063861,88.918226
1.574616,-36.057842,88.917476
1.575708,-36.051823,88.916725
1.576800,-36.045805,88.915974
1.577894,-36.039786,88.915223
1.578988,-36.033767,88.914471
1.580083,-36.027748,88.913718
1.581178,-36.021730,88.912965
1.582275,-36.015711,88.912212
1.583372,-36.009692,88.911457
1.584470,-36.003673,88.910703
1.585568,-35.997655,88.909948
1.586668,-35.991636,88.909192
1.587768,-35.985617,88.908436
1.588869,-35.979599,88.907679
1.589971,-35.973580,88.906922
1.591073,-35.967561,88.906164
1.592176,-35.961542,88.905406
1.593280,-35.955524,88.904647
1.594385,-35.949505,88.903888
1.595490,-35.943486,88.903128
1.596597,-35.937468,88.902367
1.597704,-35.931449,88.901606
1.598812,-35.925430,88.900845
1.599920,-35.919412,88.900083
1.601030,-35.913393,88.899320
1.602140,-35.907374,88.898557
1.603251,-35.901355,88.897794
1.604362,-35.895337,88.897030
1.605475,-35.889318,88.896265
1.606588,-35.883299,88.895500
1.607702,-35.877281,88.894734
1.608817,-35.871262,88.893968
1.609932,-35.865243,88.893201
1.611049,-35.859225,88.892434
1.612166,-35.853206,88.891666
1.613284,-35.847187,88.890898
1.614402,-35.841169,88.890129
1.615522,-35.835150,88.889359
1.616642,-35.829131,88.888589
1.617763,-35.823113,88.887819
1.618884,-35.817094,88.887048
1.620007,-35.811076,88.886276
1.621130,-35.805057,88.885504
1.622254,-35.799038,88.884732
1.623379,-35.793020,88.883958
1.624505,-35.787001,88.883185
1.625631,-35.780982,88.882411
1.626758,-35.774964,88.881636
1.627886,-35.768945,88.880860
1.629015,-35.762927,88.880085
1.630145,-35.756908,88.879308
1.631275,-35.750889,88.878531
1.632406,-35.744871,88.877754
1.633538,-35.738852,88.876976
1.634671,-35.732833,88.876197
1.635804,-35.726815,88.875418
1.636938,-35.720796,88.874639
1.638073,-35.714778,88.873859
1.639209,-35.708759,88.873078
1.640346,-35.702740,88.872297
1.641483,-35.696722,88.871515
1.642621,-35.690703,88.870732
1.643760,-35.684685,88.869950
1.644900,-35.678666,88.869166
1.646041,-35.672648,88.868382
1.647182,-35.666629,88.867598
1.648324,-35.660610,88.866813
1.649467,-35.654592,88.866027
1.650611,-35.648573,88.865241
1.651755,-35.642555,88.864454
1.652901,-35.636536,88.863667
1.654047,-35.630518,88.862879
1.655194,-35.624499,88.862091
1.656341,-35.618480,88.861302
1.657490,-35.612462,88.860513
1.658639,-35.606443,88.859723
1.659789,-35.600425,88.858932
1.660940,-35.594406,88.858141
1.662092,-35.588388,88.857350
1.663244,-35.582369,88.856558
1.664397,-35.576351,88.855765
1.665552,-35.570332,88.854972
1.666706,-35.564314,88.854178
1.667862,-35.558295,88.853384
1.669019,-35.552277,88.852589
1.670176,-35.546258,88.851793
1.671334,-35.540239,88.850997
1.672493,-35.534221,88.850201
1.673652,-35.528202,88.849404
1.674813,-35.522184,88.848606
1.675974,-35.516165,88.847808
1.677136,-35.510147,88.847009
1.678299,-35.504128,88.846210
1.679463,-35.498110,88.845410
1.680628,-35.492091,88.844610
1.681793,-35.486073,88.843809
1.682959,-35.480054,88.843007
1.684126,-35.474036,88.842205
1.685294,-35.468018,88.841402
1.686462,-35.461999,88.840599
1.687632,-35.455981,88.839796
1.688802,-35.449962,88.838991
1.689973,-35.443944,88.838186
1.691145,-35.437925,88.837381
1.692317,-35.431907,88.836575
1.693491,-35.425888,88.835768
1.694665,-35.419870,88.834961
1.695840,-35.413851,88.834154
1.697016,-35.407833,88.833346
1.698192,-35.401814,88.832537
1.699370,-35.395796,88.831727
1.700548,-35.389778,88.830918
1.701727,-35.383759,88.830107
1.702907,-35.377741,88.829296
1.704088,-35.371722,88.828485
1.705270,-35.365704,88.827672
1.706452,-35.359685,88.826860
1.707635,-35.353667,88.826046
1.708819,-35.347649,88.825233
1.710004,-35.341630,88.824418
1.711190,-35.335612,88.823603
1.712377,-35.329593,88.822788
1.713564,-35.323575,88.821972
1.714752,-35.317556,88.821155
1.715941,-35.311538,88.820338
1.717131,-35.305520,88.819520
1.718322,-35.299501,88.818702
1.719513,-35.293483,88.817883
1.720705,-35.287464,88.817063
1.721898,-35.281446,88.816243
1.723092,-35.275428,88.815423
1.724287,-35.269409,88.814601
1.725483,-35.263391,88.813780
1.726679,-35.257373,88.812957
1.727876,-35.251354,88.812134
1.729074,-35.245336,88.811311
1.730273,-35.239317,88.810487
1.731473,-35.233299,88.809662
1.732674,-35.227281,88.808837
1.733875,-35.221262,88.808011
1.735077,-35.215244,88.807185
1.736280,-35.209226,88.806358
1.737484,-35.203207,88.805531
1.738689,-35.197189,88.804703
1.739895,-35.191171,88.803874
1.741101,-35.185152,88.803045
1.742308,-35.179134,88.802215
1.743516,-35.173116,88.801385
1.744725,-35.167097,88.800554
1.745935,-35.161079,88.799722
1.747146,-35.155061,88.798890
1.748357,-35.149042,88.798058
1.749570,-35.143024,88.797224
1.750783,-35.137006,88.796391
1.751997,-35.130987,88.795556
1.753211,-35.124969,88.794721
1.754427,-35.118951,88.793886
1.755644,-35.112932,88.793050
1.756861,-35.106914,88.792213
1.758079,-35.100896,88.791376
1.759298,-35.094878,88.790538
1.760518,-35.088859,88.789699
1.761739,-35.082841,88.788860
1.762960,-35.076823,88.788021
1.764183,-35.070804,88.787181
1.765406,-35.064786,88.786340
1.766630,-35.058768,88.785499
1.767855,-35.052750,88.784657
1.769081,-35.046731,88.783814
1.770308,-35.040713,88.782971
1.771535,-35.034695,88.782127
1.772763,-35.028677,88.781283
1.773993,-35.022658,88.780438
1.775223,-35.016640,88.779593
1.776454,-35.010622,88.778747
1.777685,-35.004604,88.777900
1.778918,-34.998585,88.777053
1.780151,-34.992567,88.776205
1.781386,-34.986549,88.775357
1.782621,-34.980531,88.774508
1.783857,-34.974512,88.773659
1.785094,-34.968494,88.772808
1.786332,-34.962476,88.771958
1.787570,-34.956458,88.771106
1.788810,-34.950440,88.770254
1.790050,-34.944421,88.769402
1.791291,-34.938403,88.768549
1.792533,-34.932385,88.767695
1.793776,-34.926367,88.766841
1.795020,-34.920349,88.765986
1.796265,-34.914330,88.765131
1.797510,-34.908312,88.764275
1.798757,-34.902294,88.763418
1.800004,-34.896276,88.762561
1.801252,-34.890258,88.761703
1.802501,-34.884239,88.760845
1.803751,-34.878221,88.759986
1.805001,-34.872203,88.759126
1.806253,-34.866185,88.758266
1.807505,-34.860167,88.757405
1.808759,-34.854149,88.756544
1.810013,-34.848130,88.755682
1.811268,-34.842112,88.754819
1.812524,-34.836094,88.753956
1.813781,-34.830076,88.753092
1.815038,-34.824058,88.752228
1.816297,-34.818040,88.751363
1.817556,-34.812022,88.750497
1.818817,-34.806003,88.749631
1.820078,-34.799985,88.748764
1.821340,-34.793967,88.747897
1.822603,-34.787949,88.747029
1.823866,-34.781931,88.746160
1.825131,-34.775913,88.745291
1.826397,-34.769895,88.744421
1.827663,-34.763877,88.743551
1.828930,-34.757858,88.742680
